timestamp,price,bid,ask,bid_size,ask_size
2024-01-01 09:04:54+00:00,1.0978837549727805,1.088443903966811,1.0946303415672183,5,6
2024-01-01 09:04:55+00:00,1.0801986807539377,1.0820646303581196,1.0853336245758325,3,9
2024-01-01 09:04:56+00:00,1.0930691864232769,1.0823375968585731,1.0905126151112525,8,9
2024-01-01 09:04:57+00:00,1.0930473654560708,1.0949393682095792,1.0820081108847206,8,7
2024-01-01 09:04:58+00:00,1.0876477001659592,1.093059863684462,1.1008596789781622,2,5
2024-01-01 09:04:59+00:00,1.0843866728423404,1.0891305590507951,1.0899524225355097,5,4
2024-01-01 09:05:00+00:00,1.0847936536283007,1.0851216301950466,1.1009821996261906,3,1
2024-01-01 09:05:01+00:00,1.096009282424278,1.0882104407359414,1.0887134975386812,7,9
2024-01-01 09:05:02+00:00,1.0813220619274992,1.0917296707427608,1.0879570511188443,2,6
2024-01-01 09:05:03+00:00,1.0912764829254873,1.0965856463485903,1.0992914465653414,9,2
2024-01-01 09:05:04+00:00,1.0861368120595654,1.0901173573535745,1.0875893170768898,2,7
2024-01-01 09:05:05+00:00,1.0853049562493664,1.084534705895475,1.0896401109463254,2,6
2024-01-01 09:05:06+00:00,1.0901147533106208,1.0798547982938695,1.0825622087342832,6,4
2024-01-01 09:05:07+00:00,1.0979572301255953,1.0825091011183348,1.1001092477607095,3,6
2024-01-01 09:05:08+00:00,1.0923618383807467,1.0920035524132492,1.082703024817018,3,6
2024-01-01 09:05:09+00:00,1.0957722125551066,1.0822087393364832,1.0964236986707065,2,5
2024-01-01 09:05:10+00:00,1.0920136755852576,1.088630791062869,1.0917723078762236,5,1
2024-01-01 09:05:11+00:00,1.093954315597455,1.0929791003095277,1.0822281028809506,5,3
2024-01-01 09:05:12+00:00,1.088648152975866,1.0851644980280621,1.081034076560821,7,7
2024-01-01 09:05:13+00:00,1.0985196327041638,1.0923821177961457,1.0997110727705426,8,2
2024-01-01 09:05:14+00:00,1.0900387804087832,1.0906214412329562,1.095843468084711,8,1
2024-01-01 09:05:15+00:00,1.0910354933845354,1.0877787821385678,1.0947287248707882,3,8
2024-01-01 09:05:16+00:00,1.090499310065097,1.096944909577685,1.0897711306119844,6,7
2024-01-01 09:05:17+00:00,1.0863237804032984,1.092841177808549,1.0857722757342194,5,6
2024-01-01 09:05:18+00:00,1.0846247687119839,1.0862119406630515,1.0945972614946116,4,5
2024-01-01 09:05:19+00:00,1.0814766992823113,1.0950852906705109,1.093166021372342,6,6
2024-01-01 09:05:20+00:00,1.094363499640051,1.0937620442833933,1.0955268438969668,4,1
2024-01-01 09:05:21+00:00,1.0857855052634076,1.0948336793101632,1.0883158503700052,8,9
2024-01-01 09:05:22+00:00,1.0877839592639122,1.0918191196608198,1.1007384752102638,9,1
2024-01-01 09:05:23+00:00,1.0983985632545243,1.08658741231679,1.0823401731085707,1,4
2024-01-01 09:05:24+00:00,1.0913289469882375,1.0859715703120854,1.0825940323407242,1,3
2024-01-01 09:05:25+00:00,1.081941561278079,1.0920830272151854,1.0993375169516122,4,4
2024-01-01 09:05:26+00:00,1.095992238256477,1.081618000159338,1.093954128698381,6,1
2024-01-01 09:05:27+00:00,1.0851226119821893,1.0953982870099714,1.087526681363642,8,4
2024-01-01 09:05:28+00:00,1.0910541168529237,1.0864067076799615,1.0962390551540124,1,4
2024-01-01 09:05:29+00:00,1.09019962949728,1.091607439787311,1.0900554677570609,3,3
2024-01-01 09:05:30+00:00,1.0847615768470378,1.0889812782986683,1.0814224301761546,4,8
2024-01-01 09:05:31+00:00,1.0823154206958916,1.089386529840493,1.0940220733883992,2,7
2024-01-01 09:05:32+00:00,1.0842252321298995,1.093760122924027,1.0858622387418304,9,9
2024-01-01 09:05:33+00:00,1.0819467559912794,1.0915334010734283,1.0833067023322014,3,2
2024-01-01 09:05:34+00:00,1.085512560379042,1.0840061797669143,1.0855054636499881,4,3
2024-01-01 09:05:35+00:00,1.0999459502147493,1.0804845186284746,1.090523157622585,4,6
2024-01-01 09:05:36+00:00,1.0880418453048277,1.0958046813473057,1.0819971286256647,1,2
2024-01-01 09:05:37+00:00,1.0972777678267003,1.0966978814950372,1.098663047735591,5,2
2024-01-01 09:05:38+00:00,1.0909835538425814,1.0822899306583464,1.0921983603313872,5,2
2024-01-01 09:05:39+00:00,1.0933316615866748,1.0851895413383905,1.0868599236023082,2,2
2024-01-01 09:05:40+00:00,1.0831269593950112,1.0846468476386346,1.0947400969617735,1,5
2024-01-01 09:05:41+00:00,1.0854961173484396,1.097748971214803,1.0970847299395987,5,1
2024-01-01 09:05:42+00:00,1.0902088684605786,1.0830955476386137,1.0932784925596695,5,7
2024-01-01 09:05:43+00:00,1.0976228686845368,1.0823307846419965,1.0850498936382105,7,1
2024-01-01 09:05:44+00:00,1.0808577607176988,1.082636770994964,1.0832057684029288,2,1
2024-01-01 09:05:45+00:00,1.0901383991913145,1.0935973835218753,1.0981979939406676,8,5
2024-01-01 09:05:46+00:00,1.0810202442501686,1.0967603968849295,1.0856937482710347,5,7
2024-01-01 09:05:47+00:00,1.0891364535289858,1.0868673482126654,1.0814016486135498,5,3
2024-01-01 09:05:48+00:00,1.0925773631866529,1.0817215980873272,1.093858042163085,9,7
2024-01-01 09:05:49+00:00,1.0948944638285663,1.0907144399481667,1.0840577065972863,2,9
2024-01-01 09:05:50+00:00,1.0827706401052126,1.0831986991665794,1.1008193963952915,2,4
2024-01-01 09:05:51+00:00,1.083331505669227,1.0802830289473047,1.0983946166347882,5,5
2024-01-01 09:05:52+00:00,1.089401298433836,1.0967246275676494,1.0931689145200243,1,8
2024-01-01 09:05:53+00:00,1.0999607291595817,1.0964168255266735,1.0976773128521709,5,9
2024-01-01 09:05:54+00:00,1.0871209367131354,1.0985182032051855,1.0904107140153738,5,5
2024-01-01 09:05:55+00:00,1.0885505485472582,1.0884800950981226,1.0967697248892487,8,5
2024-01-01 09:05:56+00:00,1.088648934856291,1.0848800239642085,1.093930671047943,6,2
2024-01-01 09:05:57+00:00,1.081614016427142,1.094395674911408,1.081572892959393,6,9
2024-01-01 09:05:58+00:00,1.0954834429058,1.0826098986416781,1.099975153351057,5,6
2024-01-01 09:05:59+00:00,1.0850620304885221,1.0838658415363256,1.0982183915639336,5,5
2024-01-01 09:06:00+00:00,1.0940733411376584,1.0841136525241475,1.1000681478118643,8,5
2024-01-01 09:06:01+00:00,1.0895017975767118,1.0980323881982437,1.0956273186912162,1,4
2024-01-01 09:06:02+00:00,1.0922355948443878,1.0935964583766216,1.0892412184332325,9,1
2024-01-01 09:06:03+00:00,1.0810794327299,1.081673895851643,1.0851397044657256,6,6
2024-01-01 09:06:04+00:00,1.0977993136883315,1.080856917562478,1.0845999269513174,9,1
2024-01-01 09:06:05+00:00,1.0848771353883944,1.0958562970716903,1.0838983249677554,2,2
2024-01-01 09:06:06+00:00,1.0934019077500168,1.0950454864608952,1.0854121928528304,3,7
2024-01-01 09:06:07+00:00,1.0959603822413233,1.092419891560167,1.0920127202669478,1,1
2024-01-01 09:06:08+00:00,1.090800774345664,1.0829220130479322,1.0946749012657568,5,8
2024-01-01 09:06:09+00:00,1.0867466804415726,1.0886056707777854,1.0872811312203254,2,8
2024-01-01 09:06:10+00:00,1.0995580674896217,1.0910545189091454,1.0919749393901572,1,7
2024-01-01 09:06:11+00:00,1.085568794265414,1.097642750536807,1.087825053189077,9,7
2024-01-01 09:06:12+00:00,1.0989732467424655,1.082388474803948,1.09493019947348,9,1
2024-01-01 09:06:13+00:00,1.0831244826736948,1.0893089361429222,1.100769724406405,6,3
2024-01-01 09:06:14+00:00,1.087784442630447,1.0821550327775662,1.0947803393676576,8,9
2024-01-01 09:06:15+00:00,1.0827699116829461,1.087876986811483,1.082180611536753,9,5
2024-01-01 09:06:16+00:00,1.080044809461474,1.0830026994926185,1.0905446991566798,5,5
2024-01-01 09:06:17+00:00,1.0852051708079296,1.0957237241663043,1.0964077498526905,2,7
2024-01-01 09:06:18+00:00,1.0817442080183792,1.0840947255527502,1.0918448321250716,4,8
2024-01-01 09:06:19+00:00,1.099726910461807,1.0873420943248804,1.100021260594458,3,6
2024-01-01 09:06:20+00:00,1.0952330663590362,1.0871557530498426,1.0820954335840842,7,5
2024-01-01 09:06:21+00:00,1.0800740959264403,1.0963258992004352,1.0868231108659134,8,1
2024-01-01 09:06:22+00:00,1.0844729316964719,1.094155949294645,1.0854143621527956,5,9
2024-01-01 09:06:23+00:00,1.0934024848256745,1.0801515097803016,1.0963524440352717,2,6
2024-01-01 09:06:24+00:00,1.087971042263295,1.0803417491433633,1.09147586136968,9,3
2024-01-01 09:06:25+00:00,1.0966368512608846,1.0900239449026141,1.08376688422706,1,7
2024-01-01 09:06:26+00:00,1.0900972155675148,1.087554380547156,1.0867118652692285,5,4
2024-01-01 09:06:27+00:00,1.0930730283946486,1.0845116844107368,1.0914531864599275,3,3
2024-01-01 09:06:28+00:00,1.0919407479518897,1.0948524187641482,1.100922579625073,8,7
2024-01-01 09:06:29+00:00,1.0927633780124728,1.0815727034379798,1.0882858471483075,8,6
2024-01-01 09:06:30+00:00,1.0846019770765436,1.0984811382574031,1.0841365219467938,1,4
2024-01-01 09:06:31+00:00,1.087465788784124,1.0794820501350433,1.090941330515833,4,8
2024-01-01 09:06:32+00:00,1.0810125850572898,1.0813646144922169,1.0872037275446613,8,2
2024-01-01 09:06:33+00:00,1.0917527302937642,1.085226333085517,1.0923193364765709,9,6
2024-01-01 09:06:34+00:00,1.0891851692415155,1.08918298190511,1.0903342060557044,9,3
2024-01-01 09:06:35+00:00,1.0952143229803815,1.0833227231695863,1.0947897984342505,2,8
2024-01-01 09:06:36+00:00,1.084127649292433,1.0937243029770805,1.0992858141773503,9,8
2024-01-01 09:06:37+00:00,1.088736242321356,1.0861508380685199,1.085010287015375,8,1
2024-01-01 09:06:38+00:00,1.0836149086611477,1.0797707666679388,1.097423601407368,9,2
2024-01-01 09:06:39+00:00,1.0922795845049689,1.096554439348813,1.0999853143109708,9,4
2024-01-01 09:06:40+00:00,1.0969606051302292,1.0978773134617212,1.0884721936303592,3,1
2024-01-01 09:06:41+00:00,1.0953088649689797,1.0913712724487408,1.0832732540119339,5,3
2024-01-01 09:06:42+00:00,1.0988839594526179,1.0951307277714082,1.0974382234156579,3,4
2024-01-01 09:06:43+00:00,1.099434515637272,1.081422230773866,1.0950219161887647,6,3
2024-01-01 09:06:44+00:00,1.0954406773516399,1.0843764056357332,1.085254244096681,5,5
2024-01-01 09:06:45+00:00,1.0857361217076051,1.0855046337535637,1.089904471863651,2,7
2024-01-01 09:06:46+00:00,1.0843852275443064,1.0982150633389698,1.0925598441297977,3,8
2024-01-01 09:06:47+00:00,1.088950980690979,1.0892444527981473,1.0843970817330284,7,8
2024-01-01 09:06:48+00:00,1.0998776738915426,1.0791482711762792,1.0952982565325913,5,2
2024-01-01 09:06:49+00:00,1.0882533604163431,1.0866037164574018,1.094797654827887,3,1
2024-01-01 09:06:50+00:00,1.0839813682114454,1.0791550120173115,1.0987425322502324,4,6
2024-01-01 09:06:51+00:00,1.098886857555665,1.0837561148094488,1.092345459288564,6,1
2024-01-01 09:06:52+00:00,1.0877183595519204,1.0880940013428235,1.0924862606139127,8,6
2024-01-01 09:06:53+00:00,1.0938179777445527,1.0854678611084168,1.093387747119386,7,7
2024-01-01 09:06:54+00:00,1.0957630595722918,1.0796546842457033,1.0864756652276382,3,9
2024-01-01 09:06:55+00:00,1.0968631180411907,1.0813267144481755,1.09617211702556,2,1
2024-01-01 09:06:56+00:00,1.096425607742456,1.0900177312244546,1.0942499852252525,3,7
2024-01-01 09:06:57+00:00,1.0967249372599996,1.0929120980876896,1.0977829125092182,5,4
2024-01-01 09:06:58+00:00,1.0933530685515578,1.087090980244658,1.096371720099452,7,9
2024-01-01 09:06:59+00:00,1.0880766213854494,1.0936296349284982,1.0937714446100812,8,4
2024-01-01 09:07:00+00:00,1.093345737081277,1.0822666577703028,1.084217843018192,6,2
2024-01-01 09:07:01+00:00,1.0967346866811984,1.0814411589561537,1.0993829464641767,2,1
2024-01-01 09:07:02+00:00,1.0870128492924884,1.0957890743188654,1.088344243627663,2,7
2024-01-01 09:07:03+00:00,1.0859301598058408,1.0857842669698439,1.1002859713703352,5,7
2024-01-01 09:07:04+00:00,1.0868741443421033,1.0876449584388885,1.089037416040011,5,3
2024-01-01 09:07:05+00:00,1.0910256679205874,1.0979516320463458,1.0839187658536633,1,5
2024-01-01 09:07:06+00:00,1.081048877496279,1.0874822465587421,1.0986967949499933,1,7
2024-01-01 09:07:07+00:00,1.095579416380337,1.079069802117038,1.096901174802574,9,8
2024-01-01 09:07:08+00:00,1.0827770391690041,1.0977594387909968,1.0967259211222629,7,9
2024-01-01 09:07:09+00:00,1.082656773135682,1.0792823726697165,1.0827882150146224,8,1
2024-01-01 09:07:10+00:00,1.0839531827871223,1.092245725674584,1.0985855966610394,5,9
2024-01-01 09:07:11+00:00,1.09153854869945,1.08545781819065,1.0929280127432572,3,6
2024-01-01 09:07:12+00:00,1.0857113675160792,1.088407815131204,1.090407114725459,3,6
2024-01-01 09:07:13+00:00,1.087361806579731,1.0899457033539237,1.0992634324282629,3,7
2024-01-01 09:07:14+00:00,1.0986329822195626,1.087169201145911,1.0943208270496387,1,9
2024-01-01 09:07:15+00:00,1.09694404359954,1.0944873757436433,1.0836606164770597,3,7
2024-01-01 09:07:16+00:00,1.0970438106620957,1.097614128193289,1.091390743521134,2,7
2024-01-01 09:07:17+00:00,1.09155283666652,1.0807282410423773,1.0937323317769512,8,3
2024-01-01 09:07:18+00:00,1.0973293229458096,1.0950050576246995,1.0989710139546327,6,9
2024-01-01 09:07:19+00:00,1.095571316506811,1.081573422818013,1.086597882033498,5,4
2024-01-01 09:07:20+00:00,1.0990647360582213,1.0806055436649922,1.0968846777129482,1,6
2024-01-01 09:07:21+00:00,1.0812873681004385,1.0981166290544426,1.096996258076695,2,7
2024-01-01 09:07:22+00:00,1.0805745426730786,1.0887859556298254,1.0835609896964735,2,9
2024-01-01 09:07:23+00:00,1.083500598814478,1.0820520658201858,1.0813446636551174,7,3
2024-01-01 09:07:24+00:00,1.0985816964101596,1.0903991422643418,1.0926281939179692,7,2
2024-01-01 09:07:25+00:00,1.092111302119085,1.084264742775391,1.0967895777258196,6,2
2024-01-01 09:07:26+00:00,1.0885222503539056,1.0882861803361599,1.092088616486546,8,2
2024-01-01 09:07:27+00:00,1.0902542212295232,1.091493191877598,1.0972669497039975,4,9
2024-01-01 09:07:28+00:00,1.0965920917645535,1.0963853965774,1.0934460628093503,9,8
2024-01-01 09:07:29+00:00,1.0985821999160785,1.0790616279653862,1.094065847233446,8,9
2024-01-01 09:07:30+00:00,1.0945939766862183,1.083282813218319,1.0815630885152505,3,9
2024-01-01 09:07:31+00:00,1.095196956658746,1.0809254108583755,1.0827719640583884,3,1
2024-01-01 09:07:32+00:00,1.0864075608832768,1.0809419540311813,1.0955005923543175,9,9
2024-01-01 09:07:33+00:00,1.0893407039054908,1.097915548262798,1.0962568656475258,9,1
2024-01-01 09:07:34+00:00,1.0977042038694234,1.097721658690301,1.0918435595612865,5,5
2024-01-01 09:07:35+00:00,1.0957186822014517,1.0939861615940247,1.0928033025490207,1,4
2024-01-01 09:07:36+00:00,1.093685418369227,1.0918612608480183,1.0932873167969015,3,8
2024-01-01 09:07:37+00:00,1.0813049367177625,1.095959408927154,1.083099826377079,5,5
2024-01-01 09:07:38+00:00,1.0807901443890793,1.0801681747618113,1.0943581720850186,4,9
2024-01-01 09:07:39+00:00,1.0826082188622799,1.0813897158620245,1.090569399535241,4,1
2024-01-01 09:07:40+00:00,1.0916278219839568,1.0853422584659267,1.0930504595337456,1,8
2024-01-01 09:07:41+00:00,1.0907277369468231,1.0956498475979302,1.0922628365762104,6,6
2024-01-01 09:07:42+00:00,1.0988538165309412,1.0884446508553303,1.0962600049690807,4,1
2024-01-01 09:07:43+00:00,1.093895192800868,1.0890714952687524,1.0873713652743195,1,2
2024-01-01 09:07:44+00:00,1.0858794523469086,1.0835853085930762,1.088470524901349,6,4
2024-01-01 09:07:45+00:00,1.083229925876314,1.0919677496234705,1.0888321261304916,5,5
2024-01-01 09:07:46+00:00,1.0969906647865677,1.0967568430812453,1.0962491219834802,5,1
2024-01-01 09:07:47+00:00,1.0891924820737806,1.0855902843971694,1.0896222524360606,2,7
2024-01-01 09:07:48+00:00,1.0930693899481772,1.0913837187953976,1.0845414954340011,1,4
2024-01-01 09:07:49+00:00,1.091302872131816,1.0856389792822365,1.1006608194083405,7,1
2024-01-01 09:07:50+00:00,1.0821491269227328,1.0948543822366865,1.090867637279291,5,6
2024-01-01 09:07:51+00:00,1.0811411676736367,1.0884991947398464,1.0831849616631213,3,9
2024-01-01 09:07:52+00:00,1.0875403637943284,1.085789380444394,1.094405499119854,6,9
2024-01-01 09:07:53+00:00,1.0872310059509145,1.087400977084226,1.0957832471505697,3,4
2024-01-01 09:07:54+00:00,1.0934759622593782,1.0808245504279246,1.0910044567781778,6,7
2024-01-01 09:07:55+00:00,1.0926440081820232,1.0963223430664488,1.0939291443655463,6,1
2024-01-01 09:07:56+00:00,1.0993788185692799,1.098161381106762,1.0844534972896545,9,9
2024-01-01 09:07:57+00:00,1.0971619900554315,1.0885482835947082,1.0883584477056076,8,1
2024-01-01 09:07:58+00:00,1.089931650515506,1.0834267441615628,1.0842365720674323,1,9
2024-01-01 09:07:59+00:00,1.090000507051254,1.0922931239817788,1.088744705127296,7,6
2024-01-01 09:08:00+00:00,1.093482584582254,1.0880476295908228,1.0922560104437384,9,7
2024-01-01 09:08:01+00:00,1.0822818116554656,1.0840460016167683,1.0898507881436383,2,4
2024-01-01 09:08:02+00:00,1.0999978112926279,1.0797686628698029,1.0928642968147149,9,9
2024-01-01 09:08:03+00:00,1.0903761620248726,1.0967940890357701,1.091035183467371,6,6
2024-01-01 09:08:04+00:00,1.0981980974781795,1.094934687040901,1.0873562874680351,3,6
2024-01-01 09:08:05+00:00,1.0993471266930444,1.0955801211527876,1.0838683199624202,8,6
2024-01-01 09:08:06+00:00,1.0916328547980454,1.0877967946186278,1.0860534572284255,7,4
2024-01-01 09:08:07+00:00,1.0820669729504955,1.0940651078390686,1.085014265037892,8,7
2024-01-01 09:08:08+00:00,1.0914669161683994,1.0906245052775998,1.095148445873814,8,2
2024-01-01 09:08:09+00:00,1.0919528487433199,1.08649550592827,1.0973993368882475,7,2
2024-01-01 09:08:10+00:00,1.0957838627354668,1.0958548417624436,1.0954077721059885,1,6
2024-01-01 09:08:11+00:00,1.0809645853398981,1.0989751509608883,1.093874682939903,8,9
2024-01-01 09:08:12+00:00,1.089326307343902,1.0969856461454872,1.0871570270762754,5,3
2024-01-01 09:08:13+00:00,1.0984554051667363,1.094523839433726,1.0952197111821302,2,7
2024-01-01 09:08:14+00:00,1.0998259815735731,1.0939501594438474,1.0931016691997828,2,9
2024-01-01 09:08:15+00:00,1.0838276535751847,1.092004976860337,1.0819378673337525,2,9
2024-01-01 09:08:16+00:00,1.0974119798547008,1.0960723499367915,1.0991522423678683,9,3
2024-01-01 09:08:17+00:00,1.082925011232613,1.0888616249564933,1.0825990768220328,5,1
2024-01-01 09:08:18+00:00,1.096823488691358,1.0826345902039598,1.0910541580831767,3,2
2024-01-01 09:08:19+00:00,1.0855455545493533,1.094360994485384,1.0912613830543814,6,8
